id,question,choice_0,choice_1,choice_2,choice_3,choice_4,label,human_expl_open-ended
01a5058e40bcb8da66a5ae0d4b108ce2,Where would you put nails to stop them from damaging other things nearby?,store,build doghouse,cabinet,hammer,container,4,Being in contained in a container would keep them from damaging other things
733d651671fac9bbbc27336b175c618c,"When I was driving, I saw a lot of emergency vehicles up ahead.  What might have happened?",traffic accident,tension headache,tunnel vision,moving,airplane,0,A traffic accident will cause emergency vehicles to arrive at the scene.
de12b5477662ad221911527a68a67a7f,"The carpet needed to be calm and and productive, where was it being installed?",building,floor,bowling alley,office,church,3,"office The carpet needed to be calm and and productive,where was it being installed"
806705ca6cf2ea5501fc2d9df6ba49de,Why does someone engage in chatting with friends when they want to workout?,fun,agreement,cell phone,answers,inspiration,4,inspiration someone engage in chatting with friends when they want to workou
85f028dda11b8440f53c15ef80d95565,If you're suffering from hunger what you likely to do with your meal?,order food,spend money,eat quickly,begin work,have lunch,2,If you are suffering from hunger the first option you take when a meal is offered is to eat it quickly.
4a512a9732c73a0069304da1a6e8335b,What midwestern area is likely to have a marmot running free?,zoo,encyclopedia,jungle,countryside,great plains,4,"Encyclopedia is not a place, and countryside is too vague. The great plains are in the midwest, so it is the best fit."
8e6fbe5256542038a99ab2eb5f892531,Sean put his groceries away and then went to his room to use his computer.  Where would he have put the teabags?,mug,refrigerator,teapot,internet cafe,cupboard,4,Teabags are usually stored inside a cupboard
9e83edb18d50a0bbad716c822a9330f2,Where could a human run to hide if someone was chasing them in the midwest?,cornfield,workplace,restroom,star trek,space,0,A cornfield has tall plants that can serve as a cover
65ba3ee2a6d924a0be708cc752021ca1,Where might someone get beads on a balcony?,opera house,michigan,craft store,theater,new orleans,4,New Orleans is known for beads being thrown from a balcony.
59781d579c689b82fc84e9a3d67c87c6,"When a person is on trial for killing, what is a jury likely to decide?",execution,investigation,going to jail,retribution,punishment,4,A trial happens after an investigation so therefore a jury would be deciding on a punishment and would not have any reason to have retribution against the defendant on trial.
78c380439348f24b0019a2d46e0521d0,Where is a good place to keep a butcher knife?,fishing boat,backpack,shelf,pocket,kitchen drawer,4,"There are essentially four basic ways to store your kitchen knives. ... But this is more for the professional chef who travels with his tools, and is ... Magnetic wall strips are a safe and convenient way to store your cutting tools."
a1ab34e9b7c7b65d595b5ed44955e842,Sally's boss told her to stop playing.  She was being very loud.  What was she playing?,telegram,organ,telegraph,motor,chess,1,I consider it the best option because they have to be more true
a70567f3adae8e5816b749921a846f79,Where would you bring a picnic basket filled with food?,country,supermarket,kitchen,deli,bringing to picnic,0,The country is the only place that wouldn't have food.
97591c47b1eee440a25fb590f2028104,"The teacher took great pride in her work, she loved getting kids to what?",amusement park,learn things,play games,play with toys,swimming pool,1,"a teacher teaches, so she wants kids to learn"
7c6df5b64de49305eaf2734cafaa44c3,Where can you see a cannon and learn about the past?,war,fort,pirate ship,warship,war museum,4,"mperial War Museums is a British national museum organisation with branches at five locations in England, three of which are in London. Founded as the Imperial War Museum in 1917, the museum was intended to record the civil and military war effort and sacrifice of Britain and its Empire during the First World War."
038010535de76fcdf43a0776a6f04814,"Billy didn't know what to do.  He had just bought a huge ficus, but he has no where to put it.  It was just too gid for his house.  Right now, the ficus waited outside in something. What is the ficus in?",park,large pot,maze,green house,tropical forest,1,A plant is put into a pot.
191844ac2d3a61796f3d2dafc0b6d38a,"If there is a creature that you cannot see, where is it likely to be?",dark place,world,zoo,in a cage,woods,0,You can't see in the dark.  The world doesn't make sense and in the woods there is a chance you would see something there.
3a387341e3cf08cd881383bcf61485e6,If you are going public store when sad how many you feel?,sorrow,embarrassment,pain,sleepy,panic,0,When you are sad you will be filled with sorrow
7d9cbd1601634a15a4a52d86da8a168e,"The dime store was full of old donated goods, it reminded the customer of the what?",strip mall,past,shopping center,old movie,india,1,Old goods are the most likely to remind customers of the past.
5b54d8eb9151b2de1dec972f0a83f855,What do you have to do at the store when you're buying beer?,stupidity,fill bottles,have fun,problems,spend money,4,It costs money to buy beer at the store.
1b1521141efee7d55e078bcf7a02fde0,What to you cause by hurting someone else?,punishment,happiness,legal problems,physical pain,public outcry,3,Physcial pain is generally felt when someone hurts you.
6e124da8c7ec28a9d3178ac269b57ae1,Where is an inexpensive place to have a reception?,outside,wedding party,restaurant,church basement,country club,3,The other two are too expensive
11a6549c34a04b906ec2ab2a2d8fb34e,Where is one not likely to find a ring road?,european city,motorcycle,town,freeway system,travel around city,3,freeway system  one not likely to find a ring road
23f8b80f8010a7bf8fe9c88c4f91745f,Shopping all day is likely to lead to?,obesity,bankruptcy,debt,tiredness,calluses,3,If you shop all the day then your body will get tired
061cc103ddd511eb350af22734f0896d,What could a solicitor do that would gain revenue?,buy house,claim compensation,write letter,charge according to time,go to court,1,claim compensation in gai
5cd7f44bbf730dfae5ef2a362d2e5149,What can help you with an illness?,elderly person,sick person,hospital,doctor's office,stomach,3,Doctor's office is the only person that can help you with an illness.
ebd9803350396597697c9b1d80919d24,She could watch people coming and going to all the different shops while at the beauty salon because it was located where?,picking clothes,clerk,strip mall,beautifying hair,neighborhood,2,Had to be a relatively small place for her to be able to see all the shops while at the salon.
60c15b00cc6531055618ddf7a9d30cc6,What is the opposite of having fun?,playing around,activity,video games,effort,relaxing,4,"When you are doing nothing, you are relaxing."
751df53e8012dcaf847dac62133a6a61,Why might someone park a moving car?,accidents,ticket,getting tired,driving,changing locations,2,Getting tired is the only reason to park a car while in transit
8705a88fcc6efcf220630ae4b9fa2e0c,"When you love someone, what will that person most likely do?",give money,cost nothing,bring joy,last forever,hurt,2,"It is unlikely that a person that someone loves would bring hurt to them, they would most likely bring joy, and no one lasts forever."
7958ef16ff5615d2cba0cc0dd704bae3,where do humans go to escape cities?,country,movie theatre,country,park,university,0,"The country is the opposite of the city, so it would be an ideal place to go to get away from the city,"
1fbd6d755e87937222fb26fedc890105,Humans who want a sweet snack can do this instead of having candy?,compete with each other,eat fruit,lay eggs,eat burgers,draw pictures,1,Eating fruit is the appropriate food to select when one wants to replace candy in the diet
ede689f6bb89c9c5ae1d42c9094c09ba,The real estate agent that could get anybody to do anything was quite what?,manipulate,clever,charming,deceive,cover up,0,"If someone is able to get many people to do anything, that is the textbook definition of being manipulative."
31519fa6b96029d4b1dd3cd43228c933,"The outdoor restaurant has no business when it rained, where should it move to?",big city,town,building,new york,new place,2,If it is outdoor the customers gets wet so they should move to building
8abe1abb6403711fe0d6fad699f8b9a7,"She was a horrible pet owner, she would put a what on her cat?",leave outside,sharp teeth,get wet,wool sweater,eat vegetables,3,I consider it the best option because they have to be more true
574e1a4d66d60c9e958f059322c4d6ac,Where would you put a washcloth to clean it?,bed bath store,linen closet,walmart,bathroom sink,closet,3,Bathroom sink is the only place that suitable to wash something.
f120510db56f949ca231d5376fff9591,What can be the consequence of having many drinks when celebrating?,eating food,getting drunk,having sex,drink too much,eat cake,1,"If someone drinks too much, they are very likely to get drunk."
e3af9b23d3fac86a86dc46900bb54c56,"The man was set on discovering truth in the situation, even if that truth what?",enlightenment,satisfaction,happiness,hurt,shock,3,I consider it the best option because they have to be more true
e2e1ef665b62669affb5f4dab6fa22e0,"He was suffering from boredom, the security guard would let him grind his favorite spot on his what?",meet interesting people,listen to music,deck,play cards,skateboard,4,Grinding is associated with skateboarding.
