id,question,choice_0,choice_1,choice_2,choice_3,choice_4,label,human_expl_open-ended,nle,max_shap_value
6523b7ee3c0c95ed1cd8372349622d12,What might someone do with a book if they are experiencing boredom?,learn new,have fun,play chess,go somewhere,look pictures,0,I LEARN NEW BOOKS,"A book can be used to learn new things, have fun, or play chess. However, it is more likely that someone will look at the pictures in the book than actually read it.",0.19535446673398837
20ceea5a0c7e375238fa481bad42c5ca,"The man didn't like getting out of bed and stepping on the cold tile, so where did he put carpeting?",houses,bedroom,istanbul,open tress,gym,1,The bedroom is the only room where someone would get out of bed.,"The man chose to carpet his bedroom because it will provide a more comfortable surface to step on when getting out of bed.  He may also use the carpeting to prevent his feet from slipping when he is walking.  Additionally, carpeting will add a layer of warmth to the room, which may help the man feel more comfortable.      ",0.28687486716080457
68a6621dc577111529f77bbd895dfb07,"The sick boy began reading letter after letter, there had been a campaign of strangers all over sending him letters and it brought him feelings of what?",strain,happiness,realization,get news,illness,1,"he would be happy that strangers sent him letters, not strained, and realization doesn't make sense",The sick boy's letters brought him feelings of happiness because the letters were a source of comfort and joy for him.  He was able to take a break from his illness and feel connected to the world around him.  This newfound happiness was a source of comfort for him and gave him a sense of purpose.  It was also a reminder of the importance of cherishing all moments and recognizing the value in all relationships.,0.24674595519900322
e2d76c103609f343b3ee20e7ed8b19e6,When is an electric storm likely to occur?,summer,weather report,america,hot,tropics,0,Summer is the only answer correlated with time,Electric storms are most likely to occur in the summer due to the increased presence of atmospheric electricity. This is caused by the higher temperatures and lower humidity levels which allow for increased charge separation and thus the formation of electric storms.     ,0.5595557736232877
d265efc9fa85558ee73909b911d16b1f,Where would it be too cold for a marmoset?,snow,rainforest,france,mountains,colorado,3,"A mountain is a large landform that rises above the surrounding land in a limited area, usually in the form of a peak. A mountain is generally steeper than a hill. Mountains are formed through tectonic forces or volcanism. These forces can locally raise the surface of the earth.","The temperature in the mountains can get quite cold, so a marmoset would have to be able to cope with that.",0.13589802128262818
8d9097a10d5d585523c8c41c22f55e10,"They made a mess eating on the sofa bed, they dripped a tangy what sauce all over it?",basement,guest room,horseradish,bathroom,living room,2,Horseradish is a sauce and the other answers do not make sense as they are not a sauce,"The sauce was made from a combination of mustard, ketchup, and mayonnaise, and it was dripped over the food before it was eaten.  Thus, it has a tangy flavor.",0.3847791802545544
8fe0767cf6e7b421b8f9135d587e5b28,The tourist was probably most happy to capture pictures of snow on what?,canada,roof,mountains,ground,ground,2,"it's normal to see snow on the ground, but a tourist would want a picture of something nice, like snow on the mountains",Taking pictures of snow in the mountains would make the tourist happy. ,0.21868032269412652
ec6876fe9e0ede6a4874da05fd2e50ba,What can you use hear other people and be heard yourself?,mouth,song,radio,ears,telephone,4,"radios and songs let you hear other people, but phones also let you be heard","Hearing other people and being heard oneself through telephone is a common practice.  For example, a telephone allows a person to call a friend or family member and have a conversation, or to listen to music or news broadcasts.  It can also be used for business purposes such as making and receiving calls, sending messages, and conducting conference calls.",0.12961719138547778
2dc71d7a9db42e5d6d3ca7776463e458,Sally went out to look for a stepladder.  Where might she have gone?,construction worker's vehicle,tool shed,hardware store,elevator,store room,1,A tool shed is the most likely place to find a stepladder.,"Sally went out to look for a stepladder in a tool shed.  She could have gone to the construction worker's vehicle or the hardware store, but she went to the tool shed because it was the closest.",0.7038952233269811
c9d2a3cc517945e12ee9f7596188ff4a,What happens when people have no nourishment?,board ships,suffer hunger,study books,play computer games,believe in god,1,I consider it the best option because they have to be more true,"When people have no nourishment, they will begin to suffer from hunger. This can lead to board ships being stuck in the middle of the ocean, or people studying books in order to survive.  It can also lead to people becoming religious in order to cope with the hardship.",0.3054796599317342
c0cec9ddb87716e83e63dbc1a5bd26ee,Where could you make a hole with your fist?,swiss cheese,football ground,ground,golf course,wall,4,People punch holes through walls with their fist,You can make a hole in the wall with your fist by hitting it against the wall repeatedly.,0.30922866682522
b84a14653484ece38e83f77f029bf8b5,"She knew what presents she was getting, none of them were what she wanted and so she felt what?",excited,ownership,satisfaction,being happy,disappointment,4,Not getting what you want can cause you to feel disappointed.,"Even though she was excited and wanted the presents, she was not satisfied with any of the choices and so she felt disappointment.",0.21529913616541307
