id,question,choice_0,choice_1,choice_2,choice_3,choice_4,label,human_expl_open-ended,nle,model_answer
995a198e561f7fc754bbb7a7fef0e965,When someone falls from a mountain it will lead them to?,too much,act dead,die,rush,explode,2,Most humans will die after falling from a mountain.,"When someone falls froma mountain, they typically hit the ground hard and are injured. Depending on the height of the mountain, they may experience a free fall of several seconds before hitting the ground. Due to the force of the fall, they may suffer broken bones, internal injuries, and even brain damage. Therefore, 'explode' is the best answer choice since it implies that the person will suffer serious injuries.",4.0
afa9c66112625fabb6d27f357cec7030,Why is this person not listening to music?,fall asleep,relaxation,deafness,bored,calm,2,deafness is why person is not listening to music,"People can become bored in different ways, such as listening to music.",3.0
2351d4da0c2b8409314a1f79a7623320,"David hurt all over. He was tired, he was shaking, and he was in pain.  He hadn't gotten what he needed in a long time.  He was suffering from what?",addiction,fatigue,relaxation,headaches,over eating,0,"When people are addicted to something and they haven't had it in awhile, he displays tiredness, shaking and being in pain","David was suffering from an eating disorder, such as anorexia nervosa or bulimia.",4.0
a2138388b947d06859c4598beef2c89a,Where is a good place to buy moistener?,bathroom,purse,drug store,hand lotion,water,2,drug stores carry health and beauty supplies,"'Water' is the best answer choice because it is the most sensible choice given the context. 'Water' is a commonly used product for moistening, and it is most likely to be found in a bathroom.",4.0
1723c0772019daa9b5b7994b3f5d66b5,"There was a saucepan used only for marinara, where was it kept?",georgia,the south pole,kitchen cupboard,italian restaurant,boil eggs,3,marianara is an itallian delicacy,The saucepan used for marinara was most likely kept in the kitchen cupboard since it was used for cooking pasta.,2.0
1554cd72370a3c6387a759b1697ea2f8,"If people are vegetarian, what do they do more of?",believe in god,sun themselves,eat hamburgers,gain wealth,eat plants,4,Vegetarian is a vegetable eater.,"Vegetarians typically avoid meat and other animal products, so they may be more likely to choose food that has a high content of plant-based ingredients. Eating plants can also be beneficial for overall health, as it is rich in vitamins, minerals, and fiber.",4.0
4e0f8a343984edec0016560871022ee5,"The movie had many a song and dance, it was a what?",bollywood,record,musical,jukebox,napster,2,Musical movie hand many song and dance,'napster' is an slang term used to refer to someone who is always on the lookout for something new and exciting. It is commonly used to describe people who are constantly on the move and exploring new places. It can also be used to describe a person who is always looking for fun things to do and places to go.,4.0
9875d2c46ed16ece0818aed52c380888,What do humans do when they want to reproduce?,eat ice cream,have sex,sit down,make mistakes,hear sounds,1,Reproduce means the same as have sex.,"Humans typically reproduce through sexual activity, so 'have sex' is the most appropriate response to the question.",3.0
d9337910dcde5ca1e1841c1092cdbba5,Changing society using a violent conflict is know as a what?,action,demonstration,understanding,vote,revolution,4,because a revolution is a violent conflict,"Changing society using aviolent conflict is known as an action, rather than a vote or a demonstration.",0.0
b8c5e0462658510cd83113446ba12eb3,"The billionaire donated a large sum to his former college, this allowed them to construct a new science what?",fraternity house,bank,big town,big city,building,4,"since the money donated was quite large,a science building would be the most appropriate answer",The billionaire donated a sum of money to his former college in order to fund a new science building.,0.0
7e645503a0c379f40cd15ef8265bd798,What does reckless driving lead to on a person?,injuries,fatigue,traffic jams,tired,accidents,0,"injuries is the best answer for ""on a person""","Reckless driving leads to a variety of injuries, such as car crashes, motorcycle crashes, and pedestrian injuries.",0.0
a1db8e1cf3c4337df128f81ae1765e16,"My favorite type of entertainment are rollercoasters and ferris wheels, where should I go?",theatre,fairgrounds,friend's house,show,casino,1,rollercoasters and ferris wheels are only found at the fair ground,"Rollercoasters and ferries are best experienced in a theater setting, as they are designed for people to sit down and get immersed in the experience. Going to a show is a great way to enjoy the excitement of a rollercoaster without the hassle of waiting in line.",3.0
efba4407850c4fd1b60e17fdce2874ac,Where is a ferret getting lots of attention likely to be found?,trouser leg,sick bay,own home,petting zoo,mother's hair,3,only place a ferret would get alot of attention is at a petting zoo,"A ferret is most likely to be found in a petting zoo, as they are typically kept in small enclosures and given regular attention from humans.",3.0
440b620c0f9389ad681ab5795bb0e53d,An attempt to confirm an applicant's reference would fail if the reference does what?,question,dispute,deny,contradict,refuse,2,If the reference denies then there can not be a confirmation.,"An attempt to confirm someone's reference would most likely fail if the reference denies the applicant's claims. This is because it is unlikely that the applicant's credentials will be verified if the reference does not believe their claims.  Therefore, 'contradict' is the best answer choice.",3.0
69a6e22d46277c28b01b05890c99a284,"Everybody raised a drink and cheered, they were doing what?",were thirsty,toasting,getting drunk,refreshment,celebrating,4,Only during celebration that people drink and cheer,"Toasting is the act of lightly toasting food or drink, usually for the purpose of enhancing or reviving its flavor or aroma. It can also refer to the process of making something taste better by lightly cooking it.",1.0
